text,devanagari,label,type
हen प्रaaणee बरeeच भिरaanत आसaa,हें प्राणी बरीच भिरांत आसा,negative,sentence
हeṃ प्रaaणee बरiच भिरahnत आसaa,हें प्राणी बरीच भिरांत आसा,negative,sentence
हee बeट स्वस्थ जaaलen,ही बेट स्वस्थ जालें,positive,sentence
हi बeyट स्वस्थ जahलēṃ,ही बेट स्वस्थ जालें,positive,sentence
हĪ बAYट स्वस्थ जAलĒN,ही बेट स्वस्थ जालें,positive,sentence
हī बeyट स्वस्थ जaलēn,ही बेट स्वस्थ जालें,positive,sentence
हi बeyट स्वस्थ जāलēn,ही बेट स्वस्थ जालें,positive,sentence
हen सoनēṃ अतिshaय अमouल्य दिसतaa,हें सोनें अतिशय अमूल्य दिसता,positive,sentence
हēṃ सowनēm अतिsaय अमūल्य दिसतaa,हें सोनें अतिशय अमूल्य दिसता,positive,sentence
हayn सohनayn अतिshaय अमuल्य दिसतa,हें सोनें अतिशय अमूल्य दिसता,positive,sentence
हen सoनen अतिshय अमooल्य दिसतaa,हें सोनें अतिशय अमूल्य दिसता,positive,sentence
हEN सOनEYN अतिSAय अमŪल्य दिसतĀ,हें सोनें अतिशय अमूल्य दिसता,positive,sentence
हeyn घर खūप सowबiत करतa,हें घर खूप सोबीत करता,positive,sentence
हeyn घर खouप सohबieत करतā,हें घर खूप सोबीत करता,positive,sentence
हayn घर खouप सowबieत करतa,हें घर खूप सोबीत करता,positive,sentence
हēn घर खouप सowबieत करतā,हें घर खूप सोबीत करता,positive,sentence
हen घर खooप सoबeeत करतaa,हें घर खूप सोबीत करता,positive,sentence
हee बeट प्रचnड जoड आसaa,ही बेट प्रचंड जोड आसा,neutral,sentence
हi बēट प्रचnड जowड आसah,ही बेट प्रचंड जोड आसा,neutral,sentence
हī बēट प्रचnड जōड आसā,ही बेट प्रचंड जोड आसा,neutral,sentence
हie बeट प्रचṃड जōड आसa,ही बेट प्रचंड जोड आसा,neutral,sentence
हie बeट प्रचṃड जoड आसaa,ही बेट प्रचंड जोड आसा,neutral,sentence
हen shहर प्रचnड बaaहeर आसaa,हें शहर प्रचंड बाहेर आसा,neutral,sentence
हēm śहर प्रचmड बahहēर आसā,हें शहर प्रचंड बाहेर आसा,neutral,sentence
हayṃ saहर प्रचmड बahहayर आसa,हें शहर प्रचंड बाहेर आसा,neutral,sentence
हēn sहर प्रचnड बāहēर आसah,हें शहर प्रचंड बाहेर आसा,neutral,sentence
हayn sहर प्रचmड बaaहeर आसa,हें शहर प्रचंड बाहेर आसा,neutral,sentence
हi बēट खuप कृपaळ दिसतah,ही बेट खूप कृपाळ दिसता,positive,sentence
हī बeyट खūप कृपāळ दिसतā,ही बेट खूप कृपाळ दिसता,positive,sentence
हī बayट खooप कृपahळ दिसतa,ही बेट खूप कृपाळ दिसता,positive,sentence
हi बeyट खuप कृपāळ दिसतaa,ही बेट खूप कृपाळ दिसता,positive,sentence
हee बeट खooप कृपaaळ दिसतaa,ही बेट खूप कृपाळ दिसता,positive,sentence
हee कवितaa प्रचmड सahफ यeतā,ही कविता प्रचंड साफ येता,positive,sentence
